host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathroom_share_or_not,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,bathrooms,Price,Pool,BabyBath,BabyMonitor,LakeAccess,BeachFront,Piano
1,1,1,1,40.60768,-73.98832,2,2,0,1.0,1.0,1,33,53,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,4.37,1,4,0,0,0,0,0,0
1,1,1,2,40.705690000000004,-74.00686,2,2,1,1.0,1.0,7,14,47,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.84,1,5,0,0,0,0,0,0
1,1,0,0,40.87363,-73.88344000000001,2,2,1,1.0,1.0,1,150,78,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.29,1,4,0,0,0,0,0,0
0,1,1,1,40.708859999999994,-73.95415,0,2,0,1.0,1.0,14,1125,22,93.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1.83,1,4,0,0,0,0,0,0
1,1,1,1,40.71079,-73.94079,2,2,1,1.0,1.0,21,30,24,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.97,2,4,0,0,0,0,0,0
1,1,0,1,40.73065,-73.96129,0,3,0,1.0,1.0,3,1125,17,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.4,1,5,0,0,0,1,0,0
0,1,0,3,40.59025,-73.79488,0,3,0,1.0,1.0,5,365,3,60.0,10.0,9.0,9.0,8.0,9.0,7.0,1,0.39,1,5,0,0,0,0,0,0
1,1,1,2,40.80468,-73.9645,2,2,1,1.0,1.0,2,1125,25,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.05,1,4,0,0,0,0,0,0
0,1,1,2,40.73572,-74.00498,0,3,0,1.0,1.0,2,14,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.5,1,5,0,0,0,0,0,0
1,1,1,1,40.67371,-73.92383000000001,2,2,0,1.0,1.0,3,60,27,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2.26,1,4,0,0,0,0,0,0
1,1,1,1,40.68529,-73.92793,2,2,0,1.0,1.0,1,14,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.42,1,5,0,0,0,0,0,0
0,1,1,2,40.79422,-73.94999,0,2,0,1.0,1.0,45,60,2,90.0,10.0,8.0,10.0,10.0,9.0,9.0,0,0.18,1,4,0,0,0,0,0,0
1,1,1,1,40.68694,-73.96082,0,4,0,1.0,1.0,3,28,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.1,1,5,0,0,0,0,0,0
0,1,1,3,40.74995,-73.87813,2,1,1,1.0,1.0,28,1125,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.24,1,3,0,0,0,0,0,0
1,1,0,1,40.676629999999996,-73.9134,0,4,0,1.0,2.0,2,14,23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2.12,1,5,0,0,0,0,0,0
1,1,1,3,40.7768,-73.90887,0,6,0,1.0,2.0,3,30,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.34,1,5,0,0,0,0,0,0
1,1,0,3,40.72095,-73.7343,0,2,0,1.0,1.0,14,1125,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.58,1,5,0,0,0,0,0,0
0,1,1,1,40.706759999999996,-73.94295,2,2,1,1.0,1.0,1,1125,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.88,1,4,0,0,0,0,0,0
1,1,1,1,40.7071,-73.94967,2,2,0,1.0,1.0,3,30,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.66,1,5,0,0,0,0,0,0
0,1,1,1,40.64765,-73.90701999999999,2,2,1,1.0,1.0,5,28,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0,0.17,1,4,0,0,0,0,0,0
0,1,1,1,40.67233,-73.91125,2,3,1,1.0,2.0,1,5,32,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.63,1,4,0,0,0,0,0,0
0,1,1,1,40.69512,-73.92579,0,5,0,3.0,3.0,3,60,1,100.0,10.0,6.0,8.0,10.0,10.0,10.0,0,0.11,1,5,0,0,0,0,0,0
0,1,1,2,40.85326,-73.92953,0,5,0,1.0,1.0,1,30,24,88.0,9.0,9.0,10.0,10.0,9.0,9.0,1,2.12,1,5,0,0,0,0,0,0
1,1,1,1,40.614740000000005,-74.03416,2,2,1,1.0,1.0,1,1125,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.47,1,4,0,0,0,0,0,0
0,1,1,2,40.74277,-74.00138000000001,0,2,0,1.0,1.0,2,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.51,1,4,0,0,0,0,0,0
0,1,1,1,40.68696,-73.91547,2,2,1,1.0,1.0,1,1125,3,80.0,9.0,8.0,10.0,9.0,10.0,8.0,1,0.25,1,4,0,0,0,0,0,0
1,1,1,2,40.765609999999995,-73.98747,0,6,0,2.0,3.0,3,1125,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.8,1,5,0,0,0,0,0,0
0,1,0,1,40.71107,-73.94677,2,2,1,1.0,1.0,2,1125,10,86.0,10.0,8.0,10.0,9.0,10.0,9.0,1,0.86,1,4,0,0,0,0,0,0
0,1,1,1,40.69253,-73.91884,2,2,1,1.0,1.0,3,15,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.17,1,4,0,0,0,0,0,0
0,1,1,2,40.81412,-73.95129,2,1,1,1.0,1.0,1,30,3,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.25,1,4,0,0,0,0,0,0
1,1,1,2,40.80103,-73.9534,2,3,1,1.0,2.0,30,1125,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.79,1,5,0,0,0,0,0,0
0,1,1,1,40.66983,-73.9596,2,4,1,2.0,1.0,1,1125,8,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.69,1,4,0,0,0,0,0,0
1,1,1,2,40.80043,-73.95378000000001,2,3,1,1.0,2.0,5,29,29,97.0,9.0,10.0,10.0,10.0,9.0,10.0,1,2.4,1,4,0,0,0,0,0,0
0,1,1,1,40.70187,-73.9871,0,6,0,1.0,1.0,7,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.18,3,5,0,0,0,0,0,0
1,1,1,1,40.71139,-73.96814,0,2,0,1.0,1.0,3,29,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.84,1,5,0,0,0,0,0,0
1,1,1,2,40.71247,-73.98935999999999,0,2,0,1.0,1.0,5,32,3,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0,0.25,1,5,0,0,0,0,0,0
1,1,0,2,40.81344,-73.94631,2,2,1,1.0,2.0,5,21,11,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0.92,1,4,0,0,0,0,0,0
1,1,1,2,40.781009999999995,-73.97853,2,1,1,1.0,1.0,1,1000,12,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1.01,1,4,0,0,0,0,0,0
1,1,1,3,40.712540000000004,-73.83230999999999,2,2,0,1.0,1.0,10,100,34,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2.81,1,5,0,0,0,0,0,0
0,1,1,3,40.75028,-73.87948,2,1,0,1.0,1.0,28,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.09,2,3,0,0,0,0,0,0
0,1,0,2,40.79184,-73.94546,2,2,1,1.0,1.0,7,120,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.27,1,4,0,0,0,0,0,0
1,1,1,1,40.67706,-73.95455,2,2,1,1.0,1.0,15,1125,3,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0.31,1,4,0,0,0,0,0,0
0,1,1,3,40.67375,-73.84380999999999,0,2,0,1.0,1.0,1,6,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.03,1,4,0,0,0,0,0,0
0,1,1,1,40.70868,-73.94994,0,4,0,2.0,2.0,7,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,1,5,0,0,0,0,0,0
0,1,1,3,40.75655,-73.82074,0,3,0,1.0,1.0,5,1125,12,83.0,9.0,9.0,10.0,9.0,9.0,8.0,0,1.0,1,4,0,0,0,0,0,0
0,1,1,1,40.64652,-73.90396,2,2,1,1.0,1.0,1,28,19,84.0,8.0,8.0,9.0,9.0,9.0,9.0,1,1.9,1,3,0,0,0,0,0,0
0,1,1,3,40.67805,-73.79179,0,3,0,1.0,1.0,3,7,6,63.0,7.0,6.0,7.0,6.0,7.0,6.0,1,0.5,1,4,0,0,0,0,0,0
0,1,1,2,40.78563,-73.97253,0,4,0,1.0,1.0,30,1125,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.18,1,4,0,0,0,0,0,0
1,1,1,1,40.70977,-73.95074,2,1,1,1.0,1.0,10,30,8,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.69,1,4,0,0,0,0,0,0
0,1,1,1,40.69427,-73.9321,2,2,1,1.0,0.0,5,28,10,84.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0.86,1,4,0,0,0,0,0,0
1,1,1,2,40.805,-73.93764,2,2,0,1.0,1.0,3,14,13,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1.09,1,4,0,0,0,0,0,0
1,1,1,1,40.68074,-73.94436999999999,2,1,1,1.0,1.0,30,1125,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0.34,3,4,0,0,0,0,0,0
1,1,1,3,40.7675,-73.87456999999999,2,2,1,1.0,1.0,2,29,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.9,1,4,0,0,0,0,0,0
0,1,1,2,40.74436,-73.99755,2,1,1,1.0,1.0,30,45,17,91.0,9.0,8.0,9.0,10.0,10.0,9.0,0,1.56,1,5,0,0,0,0,0,0
1,1,0,2,40.74572,-73.97665,0,3,0,1.0,1.0,1,1125,48,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4.13,1,5,0,0,0,0,0,0
1,1,1,1,40.68503,-73.93247,0,6,0,2.0,3.0,3,28,20,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.74,1,5,0,0,0,0,0,0
0,1,1,2,40.735,-73.98934,0,2,0,1.0,1.0,2,30,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.49,1,5,0,0,0,0,0,0
0,1,1,1,40.68203,-73.95361,0,3,0,1.0,1.0,2,1125,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.74,1,5,0,0,0,0,0,0
1,1,1,2,40.76055,-73.99015,0,4,0,1.0,2.0,2,14,42,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.54,1,6,0,0,0,0,0,0
0,1,1,2,40.82462,-73.94147,2,2,1,1.0,0.0,2,6,4,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.37,1,4,0,0,0,0,0,0
0,1,1,2,40.782509999999995,-73.97457,0,7,0,2.0,4.0,2,1125,23,94.0,10.0,9.0,10.0,9.0,10.0,9.0,0,1.93,1,5,0,1,0,0,0,0
0,1,0,2,40.78414,-73.94870999999999,2,1,1,1.0,1.0,1,1125,7,94.0,10.0,10.0,9.0,10.0,10.0,9.0,1,0.61,1,5,0,0,0,0,0,0
1,1,0,3,40.737429999999996,-73.7923,2,1,1,1.0,1.0,1,28,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.92,1,4,0,0,0,0,0,0
1,1,1,2,40.787040000000005,-73.94301,2,2,1,1.0,1.0,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.17,2,5,0,0,0,0,0,0
1,1,1,1,40.6754,-73.93085,0,7,0,2.0,4.0,2,1125,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.35,1,5,0,0,0,0,0,0
1,1,1,2,40.7886,-73.94223000000001,2,2,1,1.0,1.0,2,1125,22,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.82,1,4,0,0,0,0,0,0
0,1,1,2,40.72416,-73.97909,0,5,0,2.0,3.0,3,1125,3,100.0,10.0,10.0,9.0,10.0,9.0,9.0,0,0.32,1,5,0,0,0,0,0,0
0,1,1,2,40.81714,-73.93854,2,3,1,1.0,1.0,3,30,11,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.91,1,4,0,0,0,0,0,0
0,1,1,1,40.71033,-73.96198000000001,0,4,0,2.0,4.0,2,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.33,1,5,0,0,0,0,0,0
1,1,1,1,40.68034,-73.94349,2,1,1,1.0,1.0,30,1125,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1,0.46,3,4,0,0,0,0,0,0
1,1,1,1,40.68111,-73.94372,3,3,1,1.0,3.0,30,1125,1,40.0,10.0,6.0,4.0,4.0,10.0,4.0,1,0.17,3,3,0,0,0,0,0,0
1,1,1,1,40.68121,-73.94369,3,3,1,1.0,3.0,30,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.14,3,3,0,0,0,0,0,0
1,1,1,1,40.681129999999996,-73.94407,3,2,1,1.0,2.0,30,1125,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.16,3,4,0,0,0,0,0,0
1,1,1,1,40.692859999999996,-73.91098000000001,2,2,0,1.0,2.0,2,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,2,4,0,0,0,0,0,0
0,1,1,2,40.7639,-73.98883000000001,0,5,0,2.0,3.0,1,1125,36,92.0,9.0,9.0,9.0,9.0,10.0,9.0,1,3.35,1,5,0,0,0,0,0,0
1,1,0,1,40.69921,-73.92159000000001,2,2,1,1.0,1.0,5,30,10,100.0,9.0,9.0,9.0,10.0,10.0,10.0,0,0.85,1,4,0,0,0,0,0,0
1,1,1,2,40.77749,-73.98188,0,2,0,1.0,1.0,30,1125,21,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.75,1,5,0,0,0,0,0,0
0,1,1,2,40.79603,-73.94398000000001,0,4,0,2.0,3.0,30,182,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.18,1,4,0,0,0,0,0,0
0,1,0,1,40.66248,-73.94476999999999,2,2,1,1.0,1.0,3,180,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.21,1,4,0,0,0,0,0,0
0,1,1,2,40.79509,-73.94474,0,4,0,2.0,2.0,30,182,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,1,4,0,0,0,0,0,0
0,1,1,2,40.81912,-73.95177,2,2,1,1.0,1.0,3,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.1,1,4,0,0,0,0,0,0
0,1,0,1,40.68059,-73.88181,0,3,0,1.0,2.0,2,10,18,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.53,1,4,0,0,0,0,0,0
0,1,1,3,40.78033,-73.90786999999999,0,3,0,1.0,1.0,1,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.51,1,5,0,0,0,0,0,0
0,1,1,1,40.645509999999994,-74.00994,2,1,0,1.0,1.0,15,1125,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.68,1,4,0,0,0,0,0,0
1,1,1,4,40.634890000000006,-74.0774,0,6,0,2.0,3.0,3,1125,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.56,1,4,0,0,0,0,0,0
0,1,1,1,40.68266,-73.91933,2,2,1,1.0,1.0,2,1125,2,100.0,8.0,10.0,10.0,10.0,8.0,10.0,0,0.17,1,4,0,0,0,0,0,0
0,1,1,3,40.767590000000006,-73.91199999999999,2,1,1,1.0,1.0,2,888,4,67.0,6.0,7.0,7.0,7.0,7.0,7.0,0,0.42,1,4,0,0,0,0,0,0
0,1,1,2,40.83531,-73.94436,0,2,0,1.0,1.0,3,1125,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.12,1,5,0,0,0,0,0,0
0,1,1,2,40.7271,-74.00213000000001,2,2,0,1.0,1.0,2,1125,1,80.0,8.0,10.0,4.0,8.0,10.0,8.0,0,0.09,3,5,0,0,0,0,0,0
0,1,1,0,40.83165,-73.91803,2,1,1,1.0,1.0,3,365,21,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.76,1,4,0,0,0,0,0,0
1,1,1,3,40.75042,-73.78764,2,2,1,1.0,1.0,3,1125,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.74,3,4,0,0,0,0,0,0
0,1,1,2,40.79894,-73.93748000000001,2,2,1,1.0,2.0,1,31,44,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,3.64,1,4,0,0,0,0,0,0
0,1,1,1,40.71065,-73.95038000000001,2,2,1,1.0,1.0,30,360,9,93.0,10.0,10.0,10.0,9.0,10.0,10.0,1,0.76,1,4,0,0,0,0,0,0
1,1,1,3,40.72895,-73.87723000000001,3,1,1,1.0,4.0,20,1125,2,100.0,9.0,9.0,10.0,8.0,9.0,10.0,0,0.22,1,3,0,0,0,0,0,0
1,1,1,1,40.68142,-73.94485,2,1,1,1.0,1.0,30,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.17,3,4,0,0,0,0,0,0
0,1,1,2,40.787490000000005,-73.94051,2,1,1,1.0,1.0,3,30,2,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0.17,1,4,0,0,0,0,0,0
1,1,1,1,40.67986,-73.92949,2,2,1,1.0,1.0,1,1125,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.92,1,4,0,0,0,0,0,0
0,1,1,1,40.71175,-73.94465,2,2,1,1.0,1.0,3,30,18,81.0,9.0,8.0,9.0,10.0,10.0,9.0,1,1.69,1,4,0,0,0,0,0,0
0,1,1,2,40.79763,-73.93956,2,1,0,1.0,1.0,1,30,43,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,3.56,1,4,0,0,0,0,0,0
1,1,1,3,40.70539,-73.91058000000001,2,2,1,1.0,1.0,1,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.66,3,4,0,0,0,0,0,0
1,1,0,1,40.6805,-73.94046999999999,0,2,0,1.0,0.0,2,7,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0.25,1,5,0,0,0,0,0,0
0,1,1,2,40.73276,-73.99903,0,2,0,1.0,0.0,2,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.89,1,5,0,0,0,0,0,0
0,1,1,1,40.66185,-73.95044,0,3,0,2.0,2.0,4,42,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.13,1,4,0,0,0,0,0,0
0,1,1,2,40.71355,-73.99462,0,4,0,1.0,2.0,1,1125,43,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1,3.6,1,4,0,0,0,0,0,0
1,1,1,2,40.704159999999995,-74.00956,0,10,0,4.0,6.0,4,1125,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.43,1,6,0,0,0,0,0,0
0,1,0,1,40.69077,-73.92455,2,2,1,1.0,1.0,2,1125,5,85.0,10.0,9.0,10.0,9.0,10.0,9.0,0,0.42,1,4,0,0,0,0,0,0
0,1,0,3,40.720729999999996,-73.87003,2,1,1,1.0,1.0,1,7,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.42,1,4,0,0,0,0,0,0
0,1,0,2,40.7774,-73.98601,0,2,0,1.0,1.0,17,1124,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.19,1,5,0,0,0,0,0,0
0,1,1,2,40.822759999999995,-73.93836999999999,2,2,1,1.0,1.0,3,4,12,85.0,8.0,7.0,10.0,10.0,10.0,9.0,1,1.13,2,3,0,0,0,0,0,0
0,1,1,2,40.797509999999996,-73.93836,2,3,0,1.0,2.0,1,365,30,94.0,10.0,9.0,10.0,10.0,9.0,10.0,0,2.52,1,5,0,0,0,0,0,0
0,1,1,3,40.60315,-73.75721999999999,2,2,1,1.0,1.0,30,60,5,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0.47,1,4,0,0,0,0,0,0
0,1,1,2,40.79691,-73.96191,0,5,0,2.0,3.0,30,1125,2,90.0,9.0,7.0,8.0,10.0,10.0,9.0,0,0.23,1,5,0,0,0,0,0,0
1,1,1,3,40.75951,-73.92165,0,10,0,3.0,3.0,3,100,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.65,3,6,0,0,0,0,0,0
1,1,1,0,40.86237,-73.85278000000001,2,2,1,1.0,1.0,3,180,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.89,2,4,0,0,0,0,0,0
1,1,1,0,40.82,-73.90720999999999,2,1,1,1.0,2.0,3,30,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0.35,3,4,0,0,0,0,0,0
0,1,0,1,40.71419,-73.9409,2,2,1,1.0,1.0,1,1125,7,80.0,9.0,9.0,9.0,9.0,10.0,8.0,0,0.59,1,4,0,0,0,0,0,0
0,1,1,2,40.79826,-73.93939,2,2,1,1.0,1.0,1,30,55,93.0,10.0,9.0,9.0,10.0,9.0,9.0,0,4.61,1,4,0,0,0,0,0,0
0,1,1,1,40.681490000000004,-73.9581,2,1,1,1.0,1.0,3,30,7,92.0,9.0,8.0,10.0,10.0,9.0,9.0,0,0.6,1,4,0,0,0,0,0,0
0,1,1,1,40.64521,-74.00543,2,3,1,1.0,2.0,1,1125,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0.29,1,4,0,0,0,0,0,0
0,1,0,1,40.68195,-73.94960999999999,0,2,0,1.0,3.0,2,7,7,90.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0.59,1,5,0,0,0,0,0,0
0,1,1,2,40.71389,-73.99582,2,2,1,1.0,1.0,1,1125,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.51,1,4,0,0,0,0,0,0
0,1,1,2,40.71159,-73.99580999999999,2,2,1,1.0,1.0,1,1125,27,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2.25,1,4,0,0,0,0,0,0
0,1,0,1,40.6497,-73.9267,2,1,1,1.0,1.0,5,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,1,4,0,0,0,0,0,0
0,1,1,3,40.74243,-73.81593000000001,2,2,1,1.0,1.0,15,1125,7,89.0,9.0,7.0,10.0,10.0,9.0,8.0,0,0.59,2,4,0,0,0,0,0,0
1,1,1,1,40.67646,-74.001,0,6,0,2.0,4.0,2,1125,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.05,1,5,0,0,0,0,0,0
1,1,1,1,40.65317,-73.91533000000001,0,4,0,2.0,2.0,3,28,38,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,3.27,1,5,0,0,0,0,0,0
1,1,1,1,40.664229999999996,-73.98518,2,2,0,1.0,1.0,1,4,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.5,1,4,0,0,0,0,0,0
1,1,0,0,40.8697,-73.90176,2,2,1,1.0,1.0,5,1125,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.17,1,4,0,0,0,0,0,0
0,1,1,1,40.61184,-73.92158,0,5,0,2.0,3.0,3,28,10,88.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0.86,1,5,0,0,0,0,0,0
1,1,1,2,40.73344,-74.00259,0,2,0,1.0,1.0,2,1125,34,96.0,10.0,10.0,10.0,9.0,10.0,9.0,1,2.85,1,5,0,0,0,0,0,0
1,1,1,3,40.73343,-73.87778,2,3,1,1.0,1.0,2,10,35,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.99,2,4,0,0,0,0,0,0
1,1,1,2,40.75888,-73.99023000000001,0,3,0,1.0,2.0,1,1125,35,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2.95,1,4,0,0,0,0,0,0
0,1,1,1,40.70845,-73.95266,0,2,0,1.0,1.0,3,29,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.18,1,5,0,0,0,0,0,0
0,1,1,3,40.75148,-73.90384,2,2,1,1.0,1.0,2,90,13,83.0,9.0,9.0,10.0,9.0,9.0,9.0,0,1.14,1,4,0,0,0,0,0,0
0,1,0,1,40.68592,-73.9555,2,1,1,1.0,0.0,1,1125,39,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3.32,1,4,0,0,0,0,0,0
0,1,0,1,40.68947,-73.93818,0,7,0,3.0,4.0,2,1124,9,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.78,3,5,0,0,0,0,0,0
0,1,1,1,40.69986,-73.91808,2,1,1,1.0,1.0,1,28,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0.09,1,4,0,0,0,0,0,0
1,1,1,1,40.665659999999995,-73.87318,0,2,0,1.0,1.0,30,180,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.26,2,5,0,0,0,0,0,0
0,1,1,1,40.68722,-73.98206,0,6,0,3.0,3.0,30,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.5,4,5,0,0,0,0,0,0
0,1,1,1,40.69124,-73.94396,0,4,0,1.0,1.0,4,30,7,92.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.59,3,5,0,0,0,0,0,0
0,1,1,2,40.77267,-73.95074,0,4,0,2.0,3.0,30,1125,1,20.0,2.0,4.0,8.0,2.0,10.0,2.0,0,0.47,3,5,0,0,0,0,0,0
1,1,1,2,40.86755,-73.91795,2,2,1,1.0,1.0,2,1125,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.85,1,4,0,0,0,0,0,0
0,1,1,1,40.68646,-73.94836,0,2,0,1.0,1.0,3,30,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.62,1,5,0,0,0,0,0,0
0,1,1,1,40.6871,-73.98063,0,3,0,1.0,1.0,12,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.36,1,6,0,0,0,0,0,0
1,1,0,1,40.668,-73.95855,0,4,0,2.0,2.0,2,14,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.12,1,5,0,0,0,0,0,0
1,1,1,2,40.70706,-74.00520999999999,0,6,0,2.0,3.0,2,1125,22,94.0,10.0,10.0,9.0,9.0,10.0,9.0,1,2.02,3,6,0,0,0,0,0,0
1,1,1,1,40.682990000000004,-73.93084,0,4,0,1.0,2.0,2,30,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.78,1,5,0,0,0,0,0,0
0,1,1,0,40.82287,-73.91272,2,2,0,1.0,0.0,3,1125,11,93.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1.02,1,4,0,0,0,0,0,0
0,1,1,0,40.8076,-73.85314,0,4,0,2.0,2.0,1,14,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.79,1,5,0,0,0,0,0,0
0,1,1,1,40.6724,-73.94973,2,2,0,1.0,1.0,3,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.43,1,4,0,0,0,0,0,0
0,1,0,1,40.67864,-74.00137,0,4,0,1.0,2.0,3,10,21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.82,1,5,0,0,0,0,0,0
1,1,1,1,40.6879,-73.90862,3,2,1,1.0,1.0,5,31,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.54,1,3,0,0,0,0,0,0
